0.050000	0.868943
0.100000	0.869403
0.150000	0.869790
0.200000	0.869782
0.250000	0.869092
0.300000	0.867509
0.350000	0.864914
0.400000	0.861290
0.450000	0.856715
0.500000	0.851345
0.550000	0.845383
0.600000	0.839055
0.650000	0.832580
0.700000	0.826146
0.750000	0.819899
0.800000	0.813938
0.850000	0.808313
0.900000	0.803032
0.950000	0.798076
1.000000	0.793406
1.050000	0.788972
1.100000	0.784725
1.150000	0.780619
1.200000	0.776615
1.250000	0.772684
1.300000	0.768804
1.350000	0.764959
1.400000	0.761142
1.450000	0.757345
1.500000	0.753567
1.550000	0.749807
1.600000	0.746063
1.650000	0.742337
1.700000	0.738627
1.750000	0.734936
1.800000	0.731262
1.850000	0.727606
1.900000	0.723969
1.950000	0.720349
2.000000	0.716748
2.050000	0.713164
2.100000	0.709598
2.150000	0.706050
2.200000	0.702520
2.250000	0.699008
2.300000	0.695513
2.350000	0.692035
2.400000	0.688575
2.450000	0.685133
2.500000	0.681707
2.550000	0.678299
2.600000	0.674907
2.650000	0.671533
2.700000	0.668175
2.750000	0.664834
2.800000	0.661510
2.850000	0.658203
2.900000	0.654912
2.950000	0.651638
3.000000	0.648379
3.050000	0.645138
3.100000	0.641912
3.150000	0.638703
3.200000	0.635509
3.250000	0.632332
3.300000	0.629170
3.350000	0.626024
3.400000	0.622894
3.450000	0.619780
3.500000	0.616681
3.550000	0.613598
3.600000	0.610530
3.650000	0.607477
3.700000	0.604440
3.750000	0.601418
3.800000	0.598411
3.850000	0.595419
3.900000	0.592442
3.950000	0.589480
4.000000	0.586533
4.050000	0.583600
4.100000	0.580682
4.150000	0.577779
4.200000	0.574890
4.250000	0.572016
4.300000	0.569156
4.350000	0.566310
4.400000	0.563479
4.450000	0.560661
4.500000	0.557858
4.550000	0.555069
4.600000	0.552294
4.650000	0.549532
4.700000	0.546785
4.750000	0.544051
4.800000	0.541331
4.850000	0.538624
4.900000	0.535931
4.950000	0.533251
5.000000	0.530585
5.050000	0.527932
5.100000	0.525293
5.150000	0.522667
5.200000	0.520053
5.250000	0.517453
5.300000	0.514866
5.350000	0.512292
5.400000	0.509730
5.450000	0.507182
5.500000	0.504646
5.550000	0.502123
5.600000	0.499613
5.650000	0.497116
5.700000	0.494631
5.750000	0.492160
5.800000	0.489702
5.850000	0.487259
5.900000	0.484829
5.950000	0.482416
6.000000	0.480020
6.050000	0.477644
6.100000	0.475288
6.150000	0.472958
6.200000	0.470656
6.250000	0.468387
6.300000	0.466154
6.350000	0.463964
6.400000	0.461820
6.450000	0.459727
6.500000	0.457690
6.550000	0.455712
6.600000	0.453797
6.650000	0.451948
6.700000	0.450165
6.750000	0.448451
6.800000	0.446804
6.850000	0.445222
6.900000	0.443696
6.950000	0.442213
7.000000	0.440752
7.050000	0.439280
7.100000	0.437752
7.150000	0.436113
7.200000	0.434298
7.250000	0.432238
7.300000	0.429868
7.350000	0.427135
7.400000	0.424013
7.450000	0.420503
7.500000	0.416650
7.550000	0.412532
7.600000	0.408268
7.650000	0.403999
7.700000	0.399875
7.750000	0.396040
7.800000	0.392612
7.850000	0.389672
7.900000	0.387253
7.950000	0.385337
8.000000	0.383866
8.050000	0.382745
8.100000	0.381861
8.150000	0.381100
8.200000	0.380354
8.250000	0.379540
8.300000	0.378597
8.350000	0.377494
8.400000	0.376222
8.450000	0.374793
8.500000	0.373230
8.550000	0.371561
8.600000	0.369818
8.650000	0.368025
8.700000	0.366206
8.750000	0.364376
8.800000	0.362546
8.850000	0.360722
8.900000	0.358908
8.950000	0.357105
9.000000	0.355314
9.050000	0.353534
9.100000	0.351763
9.150000	0.350003
9.200000	0.348252
9.250000	0.346511
9.300000	0.344778
9.350000	0.343054
9.400000	0.341339
9.450000	0.339632
9.500000	0.337934
9.550000	0.336244
9.600000	0.334563
9.650000	0.332890
9.700000	0.331225
9.750000	0.329569
9.800000	0.327921
9.850000	0.326282
