0.050000	0.868652
0.100000	0.867170
0.150000	0.862141
0.200000	0.852066
0.250000	0.836152
0.300000	0.814299
0.350000	0.786994
0.400000	0.755172
0.450000	0.720039
0.500000	0.682903
0.550000	0.645023
0.600000	0.607500
0.650000	0.571208
0.700000	0.536766
0.750000	0.504547
0.800000	0.474713
0.850000	0.447257
0.900000	0.422055
0.950000	0.398916
1.000000	0.377616
1.050000	0.357929
1.100000	0.339646
1.150000	0.322584
1.200000	0.306590
1.250000	0.291538
1.300000	0.277329
1.350000	0.263883
1.400000	0.251138
1.450000	0.239042
1.500000	0.227553
1.550000	0.216634
1.600000	0.206254
1.650000	0.196384
1.700000	0.186998
1.750000	0.178072
1.800000	0.169581
1.850000	0.161506
1.900000	0.153825
1.950000	0.146519
2.000000	0.139570
2.050000	0.132959
2.100000	0.126671
2.150000	0.120689
2.200000	0.114999
2.250000	0.109586
2.300000	0.104437
2.350000	0.099537
2.400000	0.094877
2.450000	0.090443
2.500000	0.086224
2.550000	0.082210
2.600000	0.078391
2.650000	0.074757
2.700000	0.071299
2.750000	0.068009
2.800000	0.064878
2.850000	0.061899
2.900000	0.059064
2.950000	0.056365
3.000000	0.053798
3.050000	0.051353
3.100000	0.049027
3.150000	0.046813
3.200000	0.044705
3.250000	0.042699
3.300000	0.040789
3.350000	0.038971
3.400000	0.037240
3.450000	0.035593
3.500000	0.034023
3.550000	0.032529
3.600000	0.031107
3.650000	0.029752
3.700000	0.028462
3.750000	0.027233
3.800000	0.026063
3.850000	0.024948
3.900000	0.023887
3.950000	0.022875
4.000000	0.021911
4.050000	0.020993
4.100000	0.020118
4.150000	0.019285
4.200000	0.018491
4.250000	0.017733
4.300000	0.017012
4.350000	0.016324
4.400000	0.015668
4.450000	0.015043
4.500000	0.014447
4.550000	0.013879
4.600000	0.013337
4.650000	0.012820
4.700000	0.012327
4.750000	0.011857
4.800000	0.011409
4.850000	0.010980
4.900000	0.010572
4.950000	0.010182
5.000000	0.009810
5.050000	0.009455
5.100000	0.009116
5.150000	0.008792
5.200000	0.008483
5.250000	0.008188
5.300000	0.007906
5.350000	0.007636
5.400000	0.007379
5.450000	0.007133
5.500000	0.006898
5.550000	0.006673
5.600000	0.006458
5.650000	0.006253
5.700000	0.006056
5.750000	0.005868
5.800000	0.005688
5.850000	0.005516
5.900000	0.005352
5.950000	0.005195
6.000000	0.005044
6.050000	0.004901
6.100000	0.004764
6.150000	0.004633
