0	0	  2.5548e-08
0	1	 1.50163e-09
0	2	-1.82488e-07
0	3	 6.36096e-07
0	4	 2.05665e-07
0	5	-1.82113e-06
0	6	-9.78731e-07
0	7	 1.72656e-06
0	8	-6.52023e-08
0	9	  -6.559e-06
0	10	-7.72085e-05
0	11	 -0.00146116
0	12	  -0.0225475
0	13	   -0.064369
0	14	   -0.100023
0	15	    0.014054
0	16	  -0.0358452
0	17	  0.00943763
0	18	  -0.0555436
0	19	   -0.122941
0	20	  -0.0663914
0	21	  -0.0414899
0	22	  -0.0163165
0	23	   -0.011841
0	24	  -0.0331182
0	25	  -0.0151153
0	26	   0.0404721
0	27	    0.070918
0	28	 0.000627389
0	29	   0.0387933
0	30	  0.00213579
0	31	   0.0298914
0	32	  -0.0269037
0	33	  -0.0147845
0	34	  -0.0305466
0	35	  0.00887379
0	36	    0.089461
0	37	    0.156985
0	38	    0.475744
0	39	    0.962865
0	40	     1.67332
0	41	     2.84193
0	42	     4.54393
0	43	     6.49238
0	44	     8.55325
0	45	     10.6496
0	46	     12.1432
0	47	     12.7369
0	48	     12.5979
0	49	      11.569
0	50	     9.69837
0	51	      7.4775
0	52	     5.27219
0	53	     3.31259
0	54	     1.78571
0	55	     0.74816
0	56	    0.193387
0	57	   0.0104979
0	58	  -0.0114386
0	59	 -0.00731256
0	60	 -0.00063207
0	61	-0.000547844
0	62	   -0.010957
0	63	  -0.0132864
0	64	   0.0108658
0	65	   0.0409328
0	66	  0.00888272
0	67	  -0.0428002
0	68	 -0.00891581
0	69	 0.000648836
0	70	   -0.037943
0	71	  -0.0754438
0	72	  -0.0148628
0	73	   0.0164359
0	74	  0.00984897
0	75	 -0.00326237
0	76	 0.000187814
0	77	  0.00592797
0	78	   0.0226586
0	79	   0.0509056
0	80	  -0.0188528
0	81	   0.0117949
0	82	 0.000152118
0	83	-1.90612e-06
0	84	-1.58789e-06
0	85	-1.98685e-06
0	86	 1.15254e-06
0	87	 2.64463e-07
0	88	-2.43761e-07
0	89	 1.51235e-09
0	90	  2.5548e-08

1	0	 3.98674e-08
1	1	 -2.7662e-09
1	2	 2.68196e-07
1	3	-5.64083e-07
1	4	-3.81675e-07
1	5	 1.95751e-06
1	6	 1.76106e-06
1	7	-2.05977e-06
1	8	-6.69327e-07
1	9	 7.91315e-06
1	10	 0.000126315
1	11	  0.00284351
1	12	   0.0235686
1	13	    0.128069
1	14	    0.138448
1	15	     0.11493
1	16	    0.185851
1	17	   0.0885976
1	18	   0.0685164
1	19	   0.0110785
1	20	    0.108994
1	21	   0.0224316
1	22	   0.0525605
1	23	   0.0200955
1	24	   0.0420087
1	25	    0.010118
1	26	  -0.0189334
1	27	  -0.0868424
1	28	  -0.0132095
1	29	  -0.0220837
1	30	   0.0257764
1	31	  -0.0362554
1	32	 -0.00637032
1	33	   0.0638347
1	34	   0.0865765
1	35	   0.0122495
1	36	   0.0262247
1	37	    0.207656
1	38	    0.338817
1	39	    0.718853
1	40	     1.49683
1	41	      2.5743
1	42	      4.0588
1	43	      5.9213
1	44	     7.93642
1	45	     9.79974
1	46	     11.1876
1	47	     11.9026
1	48	     11.7416
1	49	     10.6682
1	50	     8.99526
1	51	     6.99237
1	52	     4.83994
1	53	     2.89474
1	54	     1.48161
1	55	    0.642384
1	56	    0.208877
1	57	   0.0136433
1	58	  -0.0301596
1	59	 -0.00694217
1	60	 -0.00153876
1	61	 -0.00959219
1	62	  0.00963723
1	63	   0.0195416
1	64	   -0.012843
1	65	  -0.0310287
1	66	 -0.00866819
1	67	      0.0209
1	68	   0.0321035
1	69	  0.00434651
1	70	   0.0343482
1	71	    0.050644
1	72	   0.0518559
1	73	 -0.00591723
1	74	  -0.0253937
1	75	 -0.00275137
1	76	  0.00215379
1	77	  0.00717862
1	78	   0.0234625
1	79	   0.0524499
1	80	   -0.024384
1	81	   0.0116209
1	82	 0.000172869
1	83	 3.66899e-06
1	84	 1.52702e-06
1	85	 2.33401e-06
1	86	-1.04879e-06
1	87	-2.71609e-07
1	88	 2.85733e-07
1	89	-2.79286e-09
1	90	 3.98674e-08

2	0	 6.15937e-08
2	1	-1.86989e-09
2	2	-1.84737e-07
2	3	 5.99897e-07
2	4	 7.97345e-07
2	5	 -2.5308e-06
2	6	-2.10352e-06
2	7	 8.97722e-07
2	8	 1.90927e-06
2	9	-8.01896e-06
2	10	-0.000122486
2	11	 -0.00236197
2	12	  -0.0296297
2	13	  -0.0929945
2	14	   -0.143335
2	15	   -0.032319
2	16	  -0.0403723
2	17	  -0.0122243
2	18	   -0.025294
2	19	   -0.121171
2	20	  -0.0714353
2	21	  -0.0497295
2	22	  -0.0214289
2	23	 -0.00479608
2	24	  -0.0378433
